domain,page,page_title,pageviews
www.muni.org,www.muni.org/departments/fire/pressreleases/pages/09182012nationalcarseatcheck.aspx,National Car Seat Check,1
www.muni.org,www.muni.org/departments/fire/pressreleases/pages/091913afdfirefightergraduation.aspx,AFD Firefighter Graduation,1
www.muni.org,www.muni.org/departments/fire/pressreleases/pages/103013suspiciousresidentialfire.aspx,Suspicious Residential Fire,1
www.muni.org,www.muni.org/departments/fire/pressreleases/pages/12282011fireworkssafety.aspx,Fireworks Safety,1
www.muni.org,www.muni.org/departments/fire/wildfire/pages/burnpermits.aspx,(not set),1
www.muni.org,www.muni.org/departments/fire/wildfire/pages/firewiselandscaping.aspx,firewiselandscaping,1
www.muni.org,www.muni.org/departments/fire/wildfire/pages/roofinginformation.aspx,roofinginformation,1
www.muni.org,www.muni.org/departments/health/admin/animal_control/events/pages/petnewyear.aspx,Pet New Year,1
www.muni.org,www.muni.org/departments/health/admin/animal_control/news/pages/20130102doglicenses.aspx,NEW 2013 Dog Licenses,1
www.muni.org,www.muni.org/departments/health/admin/animal_control/news/pages/2015posterdog20140909.aspx,2015 Poster Dog Announced!,1
www.muni.org,"www.muni.org/departments/health/admin/animal_control/news/pages/nationalansweryourcat'squestionday2016.aspx","National Answer Your Cat's Question Day 2016",1
www.muni.org,www.muni.org/departments/health/admin/animal_control/news/pages/nationalpreparednessmonth2015.aspx,Are Your Pets Prepared for an Emergency?,1
www.muni.org,www.muni.org/departments/health/admin/animal_control/news/pages/posterdog20130903.aspx,2014 Poster Dog Contest!,1
www.muni.org,www.muni.org/departments/health/admin/animal_control/news/pages/posterdog20140804.aspx,2015 Poster Dog Contest!,1
www.muni.org,www.muni.org/departments/health/admin/animal_control/news/pages/spayday20110222.aspx,Spay Day 2011 - Fees Sponsored for Animals Up for Adoption,1
www.muni.org,www.muni.org/departments/health/admin/animal_control/news/pages/visitusathomelessanimals.aspx,Visit us at Homeless Animals Days at the Alaska Zoo,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/atahaservice.aspx,A. Taha service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/dfickleservice.aspx,D. Fickle service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/dmarshallburial.aspx,D. Marshall burial,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/efagaliloservice.aspx,E. Fagalilo service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/fmalagaservice.aspx,F. Malaga service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/ftafuservice.aspx,F. Tafu service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/jblumeservice.aspx,J. Blume service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/jmccarthyburial.aspx,J. McCarthy burial,1
www.muni.org,"www.muni.org/departments/health/cemetery/pages/jo'dominservice.aspx","J. O'Domin service",1
www.muni.org,www.muni.org/departments/health/cemetery/pages/lmataafaservice.aspx,L. Mataafa service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/oofoiaservice.aspx,O. Ofoia service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/ptufiservice.aspx,P. Tufi service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/rbexsenticoburial.aspx,R. Bexsentico burial,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/rjohnsonservice.aspx,R. Johnson service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/rwilksservice.aspx,R.Wilks service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/sosanunezservice.aspx,Sosa Nunez service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/tschambeckservice.aspx,T. Schambeck service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/twilliamsservice.aspx,T. Williams service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/vjean-marieservice.aspx,V. Jean-Marie service,1
www.muni.org,www.muni.org/departments/health/cemetery/pages/vrobinsonservice.aspx,V. Robinson service,1
www.muni.org,"www.muni.org/departments/health/events/pages/anchoragewomen'scommissionroundtablediscussionsexualassaultpreventioneffortsinanchorage.aspx","Anchorage Women's Commission Round Table Discussion: Sexual Assault Prevention Efforts in Anchorage",1
www.muni.org,www.muni.org/departments/health/events/pages/scacmeeting.aspx,Senior Citizens Advisory Commission,1
www.muni.org,"www.muni.org/departments/health/events/pages/seniorcitizen'scommission.aspx","Senior Citizen's Commission",1
www.muni.org,www.muni.org/departments/health/pages/hltworkgroup3)affordablehousing.aspx,HLT Work Group 3) Affordable Housing,1
www.muni.org,www.muni.org/departments/health/phip/csd/pages/funding.aspx,Funding,1
www.muni.org,www.muni.org/departments/health/phip/csd/programs/pages/default.aspx,Default,1
www.muni.org,www.muni.org/departments/health/phip/csd/programs/pages/emergencysheltergrant.aspx,Emergency Shelter Grant,1
www.muni.org,www.muni.org/departments/hlb/pages/disclaimer.aspx,Disclaimer,1
www.muni.org,www.muni.org/departments/internal_audit/pages/2000auditreports.aspx,2000 Audit Reports,1
www.muni.org,www.muni.org/departments/internal_audit/pages/2002.aspx,2002,1
www.muni.org,www.muni.org/departments/internal_audit/pages/2004.aspx,2004,1
www.muni.org,www.muni.org/departments/internal_audit/pages/2005.aspx,2005,1
www.muni.org,www.muni.org/departments/internal_audit/pages/2009.aspx,2009,1
www.muni.org,www.muni.org/departments/internal_audit/pages/2014auditreports.aspx,2014 Audit Reports,1
www.muni.org,www.muni.org/departments/internal_audit/pages/donreportlisting.aspx,DON Report Listing,1
www.muni.org,www.muni.org/departments/internal_audit/pages/erreportlisting.aspx,ER Report Listing,1
www.muni.org,www.muni.org/departments/internal_audit/pages/itreportlisting.aspx,IT Report Listing,1
www.muni.org,www.muni.org/departments/internal_audit/pages/merrillfieldreportlisting.aspx,Merrill Field Report Listing,1
www.muni.org,www.muni.org/departments/internal_audit/pages/ptrrskms.aspx,Peter Raiskums,1
www.muni.org,www.muni.org/departments/internal_audit/pages/riskreportlisting.aspx,Risk Report Listing,1
www.muni.org,www.muni.org/departments/internal_audit/pages/scottlee.aspx,Scott Lee,1
www.muni.org,www.muni.org/departments/it/pages/geographicinformationsystem.aspx,Geographic information system,1
www.muni.org,www.muni.org/departments/library/events/pages/030516saturdaydoublefeature@loussac.aspx,Saturday Double Feature @Loussac,1
www.muni.org,www.muni.org/departments/library/events/pages/051716techtuesdaytheinternet@ll.aspx,Tech Tuesday: The Internet @LL,1
www.muni.org,www.muni.org/departments/library/events/pages/051916filingforsocialsecurityretirementflexibilitychoices@searsmall-libraryspace.aspx,Filing for Social Security for your Retirement @Sears Mall,1
www.muni.org,www.muni.org/departments/library/events/pages/0527israelifolkdancing@loussac.aspx,Israeli Folk Dancing @Loussac,1
www.muni.org,www.muni.org/departments/library/events/pages/0530summerreadingdoublefeatureseveryherohasastory@loussac.aspx,Summer Reading Double Features: Every Hero Has a Story @Loussac,1
www.muni.org,www.muni.org/departments/library/events/pages/0802nick’sacousticjam@loussac.aspx,Nick’s Acoustic Jam @Loussac,1
www.muni.org,www.muni.org/departments/library/events/pages/0819ukulelepracticegroup@loussac.aspx,Ukulele Practice Group @Loussac,1
www.muni.org,www.muni.org/departments/library/events/pages/1106deathcaféanchorage@loussac.aspx,Death Café Anchorage @Loussac,1
www.muni.org,www.muni.org/departments/library/events/pages/111215adultwritingsociety@loussac.aspx,Cancelled!: Adult Writing Society @Loussac,1
www.muni.org,www.muni.org/departments/library/events/pages/2016anchoragetournamentofchampionsparticipateonline!.aspx,Anchorage Tournament of Champions ROUND #2: Online Entry!,1
www.muni.org,www.muni.org/departments/library/events/pages/6272015summerreadingdoublefeaturepictureshoweveryhero.aspx,Summer Reading Double Feature Picture Show: Every Hero has a Story @LL,1
www.muni.org,www.muni.org/departments/library/events/pages/68anchorageboardgamers@loussac.aspx,Anchorage Board Gamers @Loussac,1
www.muni.org,www.muni.org/departments/library/events/pages/916brainlunchlearn@loussac.aspx,Lunch & Learn: Maximize Your Brain Health @Loussac,1
www.muni.org,www.muni.org/departments/library/events/pages/alaskawritersguildpresentsauthormarcotte.aspx,Alaska Writers Guild : Author Marc Otte,1
www.muni.org,www.muni.org/departments/library/events/pages/anchoragemini-makerfaire@loussac.aspx,3rd Annual Anchorage Mini-Maker Faire @Loussac,1
www.muni.org,www.muni.org/departments/library/events/pages/anchorageprogrammingworkshop@loussac.aspx,"Anchorage Women's Programming Workshop @Loussac",1
www.muni.org,www.muni.org/departments/library/events/pages/constitutionworkshop.aspx,Constitution Workshop,1
www.muni.org,www.muni.org/departments/library/events/pages/finaltardisbuild@loussac.aspx,Final TARDIS Build @Loussac,1
www.muni.org,www.muni.org/departments/library/events/pages/liveatthelibrarymelissajazzmomfischer.aspx,"Live at the Library Melissa ""Jazzmom"" Fischer",1
www.muni.org,www.muni.org/departments/library/events/pages/src2012stuntology.aspx,Summer Reading Celebration: Stuntology by Sam Bartlett,1
www.muni.org,www.muni.org/departments/library/kids/events/pages/xochiquetzal-tiqun.aspx,Xochiquetzal-Tiqun Dance,1
www.muni.org,www.muni.org/departments/library/kids/pages/caldecott.aspx,Caldecott Awards,1
www.muni.org,www.muni.org/departments/library/kids/pages/ifyoulikeharrypotter.aspx,If You Like Harry Potter....,1
www.muni.org,"www.muni.org/departments/library/kids/pages/one world, many stories src 2011.aspx","One World, Many Stories SRC 2011",1
www.muni.org,www.muni.org/departments/library/kids/pages/summer2014preschoolstorytimes.aspx,summer 2014 preschool storytimes,1
www.muni.org,www.muni.org/departments/library/kids/pages/testinglist.aspx,testing list,1
www.muni.org,www.muni.org/departments/library/news/pages/bookmediamoratoriumliftedseptember2015.aspx,"Book & Media Moratorium Extended to January 2, 2016",1
www.muni.org,www.muni.org/departments/library/pages/labagendas08.aspx,LAB Agendas,1
www.muni.org,www.muni.org/departments/library/pages/policies.aspx,Policies,1
www.muni.org,www.muni.org/departments/library/pages/sdbranchlibrary.aspx,Samson-Dimond Branch Library,1
www.muni.org,www.muni.org/departments/library/pages/welcomeredirect.aspx,Object moved,1
www.muni.org,www.muni.org/departments/mayor/berkowitzbulletin/pages/default.aspx,Berkowitz Bulletin,1
www.muni.org,www.muni.org/departments/mayor/blog/pages/sandlakeambulance.aspx,Sand Lake Ambulance,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/011309mvcrc.aspx,Mt. View Community Recreation Center Advisory Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/011309ud.aspx,Urban Design Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/020210tlrsabs.aspx,Totem Limited Road Service Area Board of Supervisors Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/02292016ec.aspx,Election Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/050911sec.aspx,Salaries & Emoluments Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/060309ba.aspx,Budget Advisory Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/060409acda.aspx,Anchorage Community Development Authority Board,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/060809cerpr.aspx,Chugiak Eagle River P&R Board of Supervisors,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/061009ud.aspx,Urban Design Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/110209pcsc.aspx,Police Chief Search Committee Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/111209pta.aspx,PUBLIC TRANSIT ADVISORY BOARD,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/120909aacc.aspx,Anchorage Airport Communications Committee Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/20150126anchoragetransportationcommissionmeeting.aspx,Anchorage Transportation Commission Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/20160321anchoragetransportationcommissionmeeting.aspx,Anchorage Transportation Commission Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/acdac072110.aspx,Anchorage Community Diversity Advisory Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/acdac102010.aspx,Anchorage Community Diversity Advisory Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/amats_pc_121715.aspx,AMATS Policy Committee Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/amatsfacworkshop.aspx,AMATS Freight Advisory Committee Workshop,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/anchoragecommunitydiversityadvisorycommissionjan.aspx,Anchorage Community Diversity Advisory Commission,1
www.muni.org,"www.muni.org/departments/mayor/boards/events/pages/anchoragewomen'scommissionmeeting090815.aspx","Anchorage Women's Commission Meeting",1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/animalcareandcontroladvisoryboardmeetingapr16.aspx,Animal Care and Control Advisory Board Meeting,1
www.muni.org,"www.muni.org/departments/mayor/boards/events/pages/apfrsmembershipcommitteemtgapril22,2016.aspx","APFRS Membership Committee Mtg April 22, 2016",1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/artcommissionmeetingforartgrantapplicationpresentations1112016.aspx,Art Commission meeting for art grant application presentations 1 11 2016,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/atc12272010.aspx,Anchorage Transportation Commission Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/atc20140428.aspx,Anchorage Transportation Commission Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/augustbudgetadvisorycommission.aspx,Changes Budget Advisory Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/bacapr2016.aspx,Budget Advisory Commission Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/bidreviewboardmeeting1.aspx,Bid Review Board Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofadjustment02262015.aspx,Board of Adjustment,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofequalization03292016.aspx,Board of Equalization,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofequalization04062016p.aspx,Board of Equalization,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofequalization04112016p.aspx,Board of Equalization,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofequalization04202016a.aspx,Board of Equalization,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofequalization04262016am.aspx,Board of Equalization,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofequalization04272016pm.aspx,Board of Equalization,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofethicsmeeting04182016.aspx,Board of Ethics Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/buildingboardmeeting021816.aspx,Building Board Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/chugiak-eagleriveradvisoryboardmeeting02202016.aspx,Chugiak-Eagle River Advisory Board Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/dqm20160407.aspx,"Planning and Zoning Commission's Monthly Meeting with the Planning Director",1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/ec02232016.aspx,Election Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/ecbr.aspx,Election Commission Begins Ballot Review,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/electioncommissionreportcertification.aspx,Election Commission Meeting Adopting Report for Election Certification,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/erc_bos_jan2016.aspx,ER/C Park Board of Supervisors Monthly Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/erpexternalreviewteammeeting09142015.aspx,ERP External Review Team Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/fac_12016.aspx,AMATS Freight Advisory Committee,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/gac-01-26-2016.aspx,Geotechnical Advisory Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/gac-11-18-2014.aspx,Geotechnical Advisory Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/glen alps servicearea.aspx,Glen Alps Service Area,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/handcommissionmeeting03022015.aspx,HAND Commission/HCOSH Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/handcommissionmeeting04062016.aspx,HAND Commission Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/hlbac032016.aspx,Heritage Land Bank Advisory Commission meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/hrdsc08-06-14.aspx,Hillside Road and Drainage Steering Committee Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/human resources advisory board.aspx,Human Resources Advisory Board Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/jpzc20160414.aspx,Joint Assembly/Planning and Zoning Commission Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/oshpopenhouse101111.aspx,Official Streets & Highways Plan Open House,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pc_52616.aspx,AMATS Policy Committee,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pcm03182015.aspx,Anchorage Port Commission Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/ptab051216.aspx,Public Transit Advisory Board Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/ptabworksession082214.aspx,Public Transit Advisory Board Work Session,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/publicnoticeofproposedlong-termleaseofmunicipalparkland.aspx,CANCELLED: Public Notice of Proposed Long-Term Lease of Municipal Park Land,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pzc-ph-awmp-12-03-2012.aspx,Planning and Zoning Commission Public Hearing - Anchorage Wetlands Management Plan Update,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pzc-t21ws-ch10cer-06-18-2012.aspx,"Planning and Zoning Commission Work Session -Title 21 Rewrite, Chugiak-Eagle River Land Use Regulations, Chapter 10",1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pzcph20160502.aspx,Planning and Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pzcph20160509.aspx,Planning and Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pzcws-awmp-update-11-05-2012.aspx,Planning and Zoning Commission Work Session - Anchorage Wetlands Management Plan Update,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pzcws-ch10cert21rewrite-07232012.aspx,Planning and Zoning Commission Work Session on Chugiak-Eagle River Land Use Regulations,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/q12016pre-fundinginvestmentprogramboardmeeting.aspx,Q1 2016 PRE-FUNDING INVESTMENT PROGRAM BOARD MEETING,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/roadboardapr25.aspx,CBERRRSA Board of Supervisors Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/seniorcitizensadvisorycommissionaprilmeeting.aspx,Senior Citizens Advisory Commission Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/tac_41416.aspx,AMATS Technical Advisory Committee,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/wnrc-03-30-2016.aspx,Watershed & Natural Resources Advisory Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/wnrc-04-27-2016.aspx,Watershed & Natural Resources Advisory Commission,1
www.muni.org,"www.muni.org/departments/mayor/boards/events/pages/women'scommissionmeetingapril2016.aspx","Women's Commission Meeting",1
www.muni.org,www.muni.org/departments/mayor/boards/pages/birchtreeelmorelrsa june.aspx,Birchtree Elmore LRSA,1
www.muni.org,www.muni.org/departments/mayor/boards/pages/birchtreeelmorelrsa.aspx,Birch Tree / Elmore LRSA,1
www.muni.org,www.muni.org/departments/mayor/boards/pages/birchtreeelmorelrsa11-10-2014.aspx,Birchtree Elmore LRSA 11-10-2014,1
www.muni.org,www.muni.org/departments/mayor/boards/pages/currentmembers.aspx,Current Members,1
www.muni.org,www.muni.org/departments/mayor/boards/pages/hlbacmaymtg.aspx,Heritage Land Bank Advisory Commission,1
www.muni.org,"www.muni.org/departments/mayor/boards/pages/uppero'malleylrsaboardmeeting.aspx","Upper O'Malley LRSA Board Meeting",1
www.muni.org,www.muni.org/departments/mayor/boards/youthadvisorycommission/events/pages/default.aspx,Events,1
www.muni.org,www.muni.org/departments/mayor/challengeaward/pages/austenmaureen.aspx,Austen Maureen,1
www.muni.org,www.muni.org/departments/mayor/challengeaward/pages/brandonrebecca.aspx,Brandon Rebecca,1
www.muni.org,www.muni.org/departments/mayor/challengeaward/pages/brittanymegan.aspx,Brittany Megan,1
www.muni.org,www.muni.org/departments/mayor/challengeaward/pages/criteria.aspx,Criteria,1
www.muni.org,www.muni.org/departments/mayor/challengeaward/pages/sarahyvette.aspx,Sarah Yvette,1
www.muni.org,www.muni.org/departments/mayor/challengeaward/pages/timeline.aspx,Timeline,1
www.muni.org,www.muni.org/departments/mayor/challengeaward/pages/yeryan.aspx,Yer Yan,1
www.muni.org,www.muni.org/departments/mayor/challengeaward/pages/zuzukathleen.aspx,ZuZu Kathleen,1
www.muni.org,www.muni.org/departments/mayor/events/pages/jberdrawdownpublicmeeting 03082016.aspx,JBER Draw Down Public Meeting,1
www.muni.org,www.muni.org/departments/mayor/events/pages/jberdrawdownpublicmeeting03092016.aspx,JBER Draw Down Public Meeting,1
www.muni.org,www.muni.org/departments/mayor/events/pages/schoolbudgetadvisorycommissionmeeting-2-25-2011.aspx,School Budget Advisory Commission Meeting,1
www.muni.org,www.muni.org/departments/mayor/pages/2011budget.aspx,2011 Budget,1
www.muni.org,www.muni.org/departments/mayor/pages/2012bondinformation.aspx,2012 Bond Information,1
www.muni.org,www.muni.org/departments/mayor/pages/3phases.aspx,3 Phases,1
www.muni.org,www.muni.org/departments/mayor/pages/60daygoalchecksheet.aspx,60 Day Goal Check Sheet,1
www.muni.org,www.muni.org/departments/mayor/pages/ambassadors.aspx,Ambassadors,1
www.muni.org,www.muni.org/departments/mayor/pages/anchorageupdate.aspx,Anchorage Update,1
www.muni.org,www.muni.org/departments/mayor/pages/apddeploymentaudit.aspx,APD deployment audit,1
www.muni.org,www.muni.org/departments/mayor/pages/awwu’scoinscancount.aspx,AWWU’s Coins Can Count,1
www.muni.org,www.muni.org/departments/mayor/pages/communityconversations.aspx,Community Conversations,1
www.muni.org,www.muni.org/departments/mayor/pages/crimenumbers2010.aspx,Crime numbers 2010,1
www.muni.org,www.muni.org/departments/mayor/pages/departmentofhealthhumanservicescompletesbenzenestudy.aspx,Department of Health & Human Services Completes Benzene Study,1
www.muni.org,www.muni.org/departments/mayor/pages/energytaskforcepresentationarchive.aspx,Energy Task Force Presentation Archive,1
www.muni.org,www.muni.org/departments/mayor/pages/exploringcitygovernment.aspx,Exploring City Government,1
www.muni.org,www.muni.org/departments/mayor/pages/externalreviewofapdpolicesproceduresplanned.aspx,External Review of APD Polices & Procedures Planned,1
www.muni.org,www.muni.org/departments/mayor/pages/federalgovernment.aspx,Federal Government,1
www.muni.org,www.muni.org/departments/mayor/pages/implementingefficiencies.aspx,Implementing efficiencies,1
www.muni.org,www.muni.org/departments/mayor/pages/joewilhoft.aspx,Joe Wilhoft,1
www.muni.org,www.muni.org/departments/mayor/pages/katihaycock.aspx,Kati Haycock,1
www.muni.org,www.muni.org/departments/mayor/pages/mayorsullivanvetoes.aspx,Mayor Sullivan vetoes,1
www.muni.org,www.muni.org/departments/mayor/pages/messponsors.aspx,MES Sponsors,1
www.muni.org,www.muni.org/departments/mayor/pages/mountainviewbranchlibrarycelebratesgrandopening.aspx,MOUNTAIN VIEW BRANCH LIBRARY CELEBRATES GRAND OPENING,1
www.muni.org,www.muni.org/departments/mayor/pages/pressconference.aspx,Press conference,1
www.muni.org,www.muni.org/departments/mayor/pages/recordsnowfallsinanchorage.aspx,Record snow falls in Anchorage,1
www.muni.org,www.muni.org/departments/mayor/pages/statementfrommayordansullivanregardingearthquakeinjapan.aspx,Statement from Mayor Dan Sullivan Regarding Earthquake in Japan,1
www.muni.org,www.muni.org/departments/mayor/pages/streamlinemaintenanceandoperations.aspx,Streamline Maintenance and Operations,1
www.muni.org,www.muni.org/departments/mayor/pages/taipeiartistresidence2012.aspx,Taipei Artist Residence 2012,1
www.muni.org,www.muni.org/departments/mayor/pages/trackyourcitybusinrealtime.aspx,Track Your City Bus in Real Time,1
www.muni.org,www.muni.org/departments/mayor/pages/ussanchorage.aspx,USS Anchorage,1
www.muni.org,www.muni.org/departments/mayor/pages/wheredoyourtaxesgo.aspx,Where do your taxes go?,1
www.muni.org,www.muni.org/departments/mayor/pages/youthemploymentinparks.aspx,Youth Employment in Parks,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/berkowitzadministrationpasses60dayscheckingoffrecommendationsfromtransitioncommitteereport.aspx,"Berkowitz Administration Passes 60 Days, Checking Off Recommendations From Transition Committee Report",1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/civicventuresrefinancingsavesanchorage17milliondollars.aspx,CIVICVentures Refinancing Saves Anchorage $17 Million,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/earthquakeareminderforanchorageresidentstobeprepared.aspx,Earthquake A Reminder For Anchorage Residents To Be Prepared,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzannouncesnewpublictransitdirector.aspx,Mayor Berkowitz Announces New Public Transit Director,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzmunicipalartsadvisorycommissionannouncesanchorageartgrantawardees.aspx,"Mayor Berkowitz, Municipal Arts Advisory Commission Announces Anchorage Art Grant Awardees",1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitztosubmittitle21ordinancetonight.aspx,Mayor Berkowitz To Submit Title 21 Ordinance Tonight,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzveteransdaymarksshelteringveterans111115.aspx,Mayor Berkowitz: Veteran’s Day Marks Progress Towards Sheltering Homeless Veterans,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayormovespermanentsupportivehousing.aspx,Mayor Moves Permanent Supportive Housing Project Forward,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorwelcomes2015afnconvention“heroesinourhomeland”.aspx,Mayor Welcomes 2015 AFN Convention “Heroes In Our Homeland”,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/moaasdcreatebroadcastpartnershipmergechannels9and14.aspx,"MOA, ASD Create Broadcast Partnership, Merge Channels 9 and 14",1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/pressavailabilitydowntowntransitcentersafetyimprovementsandfutureenhancements11232015.aspx,Press Availability: Downtown Transit Center Safety Improvements and Future Enhancements,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/publicsafetypressavailability.aspx,Public Safety Press Availability,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/roadclosuresglacierconfpresidentialvisit.aspx,Public Road Closures During GLACIER Conference and Presidential Visit REVISED,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/shopwithafirefightercopevent.aspx,"Shop with a Firefighter, Shop with a Cop",1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/transitionreporthighlights.aspx,"Transition Report Highlights Steps Toward A Safe, Secure, and Strong Anchorage",1
www.muni.org,www.muni.org/departments/mayor/speeches/pages/2003alaskafederationofnativesannualconvention.aspx,Alaska Federation of Natives Annual Convention,1
www.muni.org,www.muni.org/departments/mayor/speeches/pages/2003eagleriverchamberofcommerce.aspx,Eagle River Chamber of Commerce,1
www.muni.org,www.muni.org/departments/mayor/speeches/pages/2003resourcedevelopmentcouncil.aspx,Resource Development Council,1
