domain,page,page_title,pageviews
www.muni.org,"www.muni.org/departments/mayor/boards/events/pages/anchoragewomen'scommissionmeeting090815.aspx","Anchorage Women's Commission Meeting",1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/animalcareandcontroladvisoryboardmeetingapr16.aspx,Animal Care and Control Advisory Board Meeting,1
www.muni.org,"www.muni.org/departments/mayor/boards/events/pages/apfrsmembershipcommitteemtgapril22,2016.aspx","APFRS Membership Committee Mtg April 22, 2016",1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofadjustment02262015.aspx,Board of Adjustment,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofequalization04262016am.aspx,Board of Equalization,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofequalization04272016pm.aspx,Board of Equalization,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/chugiak-eagleriveradvisoryboardmeeting02202016.aspx,Chugiak-Eagle River Advisory Board Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/chugiak-eagleriveradvisoryboardmeeting09262015.aspx,Chugiak-Eagle River Advisory Board Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/electioncommission2016.aspx,Election Commission: Ballot Review,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/electioncommissionreportcertification.aspx,Election Commission Meeting Adopting Report for Election Certification,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/erc_bos_jan2016.aspx,ER/C Park Board of Supervisors Monthly Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pzc-ph-awmp-12-03-2012.aspx,Planning and Zoning Commission Public Hearing - Anchorage Wetlands Management Plan Update,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pzcph20160404.aspx,CANCELLED: Planning and Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pzcph20160502.aspx,Planning and Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pzcws-awmp-update-11-05-2012.aspx,Planning and Zoning Commission Work Session - Anchorage Wetlands Management Plan Update,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/q12016pre-fundinginvestmentprogramboardmeeting.aspx,Q1 2016 PRE-FUNDING INVESTMENT PROGRAM BOARD MEETING,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/roadboardapr25.aspx,CBERRRSA Board of Supervisors Meeting,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/udcph20160413.aspx,Urban Design Commission Public Hearing,1
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/wnrc-04-27-2016.aspx,Watershed & Natural Resources Advisory Commission,1
www.muni.org,www.muni.org/departments/mayor/boards/psac/pages/commissionmembers.aspx,Commission Members,1
www.muni.org,www.muni.org/departments/mayor/boards/sistercities/pages/magadanphotogallery.aspx,Magadan Photo Gallery,1
www.muni.org,www.muni.org/departments/mayor/pages/60daygoalchecksheet.aspx,60 Day Goal Check Sheet,1
www.muni.org,www.muni.org/departments/mayor/pages/additionaldvprosecutor.aspx,Additional DV Prosecutor,1
www.muni.org,www.muni.org/departments/mayor/pages/ambassadors.aspx,Ambassadors,1
www.muni.org,www.muni.org/departments/mayor/pages/annualtrafficreportshowsoverallreductioninaccidents.aspx,Annual Traffic Report Shows Overall Reduction in Accidents,1
www.muni.org,www.muni.org/departments/mayor/pages/crimenumbers2010.aspx,Crime numbers 2010,1
www.muni.org,www.muni.org/departments/mayor/pages/departmentofhealthhumanservicescompletesbenzenestudy.aspx,Department of Health & Human Services Completes Benzene Study,1
www.muni.org,www.muni.org/departments/mayor/pages/earthquake.aspx,Good Friday Earthquake,1
www.muni.org,www.muni.org/departments/mayor/pages/energytaskforce.aspx,Energy Task Force,1
www.muni.org,www.muni.org/departments/mayor/pages/energytaskforcepresentationarchive.aspx,Energy Task Force Presentation Archive,1
www.muni.org,www.muni.org/departments/mayor/pages/exploringcitygovernment.aspx,Exploring City Government,1
www.muni.org,www.muni.org/departments/mayor/pages/federalgovernment.aspx,Federal Government,1
www.muni.org,www.muni.org/departments/mayor/pages/joewilhoft.aspx,Joe Wilhoft,1
www.muni.org,www.muni.org/departments/mayor/pages/knikarmbridge.aspx,Knik Arm Bridge,1
www.muni.org,www.muni.org/departments/mayor/pages/mayorsullivanvetoes.aspx,Mayor Sullivan vetoes,1
www.muni.org,www.muni.org/departments/mayor/pages/olympicwintergames2026.aspx,Olympic Winter Games 2026,1
www.muni.org,www.muni.org/departments/mayor/pages/reportfromcommunity.aspx,Report from community,1
www.muni.org,www.muni.org/departments/mayor/pages/samuelabrams.aspx,Samuel Abrams,1
www.muni.org,www.muni.org/departments/mayor/pages/ussanchorage.aspx,USS Anchorage,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/2016hazmatsymposium.aspx,2016 State Hazmat Symposium and Field Exercise,1
www.muni.org,"www.muni.org/departments/mayor/pressreleases/pages/anchorage,dodpartnertostudypotentialimpactsofjberforcereduction03042016.aspx","Anchorage, DOD Partner to Study Potential Impacts of JBER Force Reduction",1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/anchoragepolicedepartmentwelcomes19newofficers.aspx,Anchorage Police Department Welcomes 19 New Officers,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/anchorageselectedforgatewaysforgrowthchallengetowelcomeandintegratenewamericans.aspx,Anchorage Selected for “Gateways for Growth Challenge” to Welcome and Integrate New Americans,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/anchoragesolidwasteserviceslooksforwardto2016.aspx,Anchorage Solid Waste Services Looks Forward to 2016,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/anchoragewinsnationalclimatechangeresiliencygrant.aspx,Anchorage Wins National Climate Change Resiliency Grant,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/berkowitzadministrationpasses60dayscheckingoffrecommendationsfromtransitioncommitteereport.aspx,"Berkowitz Administration Passes 60 Days, Checking Off Recommendations From Transition Committee Report",1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/bondrefinancingsavesanchoragetaxpayers$23million.aspx,Bond Refinancing Saves Anchorage Taxpayers $23 Million,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/getoutdoorsanchoragegroupgetsabigboost.aspx,GET OUTDOORS ANCHORAGE GROUP GETS A BIG BOOST,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/homelessnessactionplanpressavailability11162015.aspx,Homelessness Action Plan Press Availability,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzannouncesnewpublictransitdirector.aspx,Mayor Berkowitz Announces New Public Transit Director,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzappointsmarkjohnstongeneralmanagerofmlp.aspx,Mayor Berkowitz Appoints Mark Johnston General Manager of ML&P,1
www.muni.org,"www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzinvitesinnovation,solutions.aspx","Mayor Berkowitz Invites Innovation, Solutions With “Anchorage Innovates”",1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzprioritizespublicsafetyin2016budget.aspx,Mayor Berkowitz Prioritizes Public Safety In 2016 Budget,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayormovespermanentsupportivehousing.aspx,Mayor Moves Permanent Supportive Housing Project Forward,1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/moaasdcreatebroadcastpartnershipmergechannels9and14.aspx,"MOA, ASD Create Broadcast Partnership, Merge Channels 9 and 14",1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/municipalitymayorannounce2016blockgrantrecipients.aspx,"Municipality, Mayor Announce 2016 Block Grant Recipients",1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/municipalitymayorberkowitzwelcomenextgenerationofanchorageleaders.aspx,"Municipality, Mayor Berkowitz Welcome Next Generation of Anchorage Leaders",1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/municipalitystateoffernewemploymentservicesinmountainview02182016.aspx,"Municipality, State Offer New Employment Services in Mountain View",1
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/newtechnologyenablesalaskanstoeasilycheckfoodassistanceeligibility 03102016.aspx,New Technology Enables Alaskans to Easily Check Food Assistance Eligibility,1
www.muni.org,www.muni.org/departments/mayor/speeches/pages/2007stateofthecityaddress.aspx,State of the City Address,1
www.muni.org,www.muni.org/departments/mayor/speeches/pages/2008aedcinvestorlunch.aspx,AEDC Investor Lunch,1
www.muni.org,www.muni.org/departments/mayor/speeches/pages/2008afnconvention.aspx,Alaska Federation of Natives 2008 Convention,1
www.muni.org,www.muni.org/departments/mayor/speeches/pages/gangtaskforceinitiatives.aspx,Gang Task Force Initiatives,1
www.muni.org,www.muni.org/departments/mayor/welcominganchorage/events/pages/nww.aspx,NWW,1
www.muni.org,www.muni.org/departments/medical/pages/reimbursementtutoral.aspx,Reimbursement Tutoral,1
www.muni.org,www.muni.org/departments/merrill_field/events/pages/emergencydrill.2015.aspx,"Emergency Drill: April 27, 28 & 29",1
www.muni.org,www.muni.org/departments/merrill_field/pages/about.aspx,About,1
www.muni.org,www.muni.org/departments/merrill_field/pages/mri_webcam.aspx,MRI_WebCam,1
www.muni.org,www.muni.org/departments/merrill_field/pages/noiseexposuremaps.aspx,Noise Exposure Maps,1
www.muni.org,www.muni.org/departments/merrill_field/pages/paneok.aspx,Paneok,1
www.muni.org,www.muni.org/departments/ocpd/development/addressing/pages/about.aspx,About Us,1
www.muni.org,www.muni.org/departments/ocpd/development/addressing/pages/addresspost.aspx,Address Posting,1
www.muni.org,www.muni.org/departments/ocpd/development/bsd/news/pages/default.aspx,News,1
www.muni.org,www.muni.org/departments/ocpd/development/bsd/news/pages/meetings.aspx,Next Scheduled Meetings,1
www.muni.org,www.muni.org/departments/ocpd/development/bsd/pages/buildingbdmeetings.aspx,Building Bd Meetings,1
www.muni.org,www.muni.org/departments/ocpd/development/bsd/pages/buildingboardagenda091814.aspx,Building Board Agenda091814,1
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/certificatesofon-sitesystemsapproval.aspx,(not set),1
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/techboardminutes.aspx,Tech Board Minutes,1
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/1_nonmotorized.aspx,1_nonmotorized,1
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/about_governing.aspx,about_bylaws,1
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/adoptedplans.aspx,Adopted Plans,1
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/amats_bpac.aspx,amats_bpac,1
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/anchoragetrailsplan.aspx,Anchorage Trails Plan,1
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/freight_mobility.aspx,freight_mobility,1
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/lrtp.aspx,Long Range Transportation Plan,1
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/oshp.aspx,OS&HP,1
www.muni.org,www.muni.org/departments/ocpd/planning/pages/pzccutoff.aspx,Planning and Zoning Commission Cut-Off Dates,1
www.muni.org,www.muni.org/departments/ocpd/planning/physical/envplanning/pages/agencycontacts.aspx,Agency Contacts,1
www.muni.org,www.muni.org/departments/ocpd/planning/physical/envplanning/pages/creditdebitmethod.aspx,Credit/Debit Methodology,1
www.muni.org,www.muni.org/departments/ocpd/planning/projects/pages/comlandassessmnt.aspx,Anchorage Commercial Land Assessment,1
www.muni.org,www.muni.org/departments/ocpd/planning/projects/seismicrisk/pages/default.aspx,Downtown Seismic Risk Assessment,1
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/in the news.aspx,In the News,1
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/t21_1.aspx,"Title 21 Anchorage's land use regulations, development and design standards",1
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/t21_27.aspx,"Title 21 Anchorage's land use regulations, development and design standards",1
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/title21projectdocuments.aspx,Title 21 Project Documents,1
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/title21publicreviewdraft2.aspx,Title 21 Public Review Draft #2,1
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/acmp.aspx,Anchorage Coastal Management Plan,1
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/gwoodcatmp.aspx,Girdwood Commercial Areas and Tran...,1
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/shipcreekframeworkplan.aspx,Ship Creek Framework Plan,1
www.muni.org,www.muni.org/departments/ocpd/planning/publicparticipation/pages/publicparticipation_planningissues.aspx,PublicParticipation_PlanningIssues,1
www.muni.org,www.muni.org/departments/ocpd/planning/publicparticipation/pages/publicparticipation_testifying.aspx,PublicParticipation_Testifying,1
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/lotsize.aspx,Lot Size,1
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r11ind.aspx,R11ind,1
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/sh_condusestandard.aspx,sh_CondUseStandard,1
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/usable.aspx,Usable,1
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/appeals.aspx,Appeals,1
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/privateenforce.aspx,Private Enforcement Actions,1
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/sh_zandp.aspx,(not set),1
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/usedetermination.aspx,Use Determination,1
www.muni.org,www.muni.org/departments/oem/events/pages/zombieoct2012.aspx,Zombie Preparedness 101 w/the CDC,1
www.muni.org,www.muni.org/departments/oem/prepared/pages/brownbaglunchseries.aspx,Brown Bag Lunch Series,1
www.muni.org,www.muni.org/departments/oem/prepared/pages/emergencysanitation.aspx,Emergency Sanitation,1
www.muni.org,www.muni.org/departments/oem/prepared/pages/terrorism.aspx,Terrorism,1
www.muni.org,www.muni.org/departments/oem/prepared/pages/volunteer.aspx,Volunteer,1
www.muni.org,www.muni.org/departments/operations/streets/service/pages/glen alps board of supervisors.aspx,Glen Alps Board of Supervisors,1
www.muni.org,www.muni.org/departments/operations/streets/summermaintenance/pages/asphaltrepair-chipseal.aspx,Asphalt Repair - Chip Seal,1
www.muni.org,www.muni.org/departments/operations/streets/summermaintenance/pages/drainagestructures.aspx,Drainage Structures,1
www.muni.org,www.muni.org/departments/parks/events/pages/daveroseparkfix-it.aspx,Dave Rose Park Fix-It,1
www.muni.org,www.muni.org/departments/parks/events/pages/gardensatbragawfixit2016.aspx,Gardens at Bragaw Fix It,1
www.muni.org,www.muni.org/departments/parks/events/pages/russianjackspringbreakcamp2015.aspx,Russian Jack Spring Break Camp,1
www.muni.org,www.muni.org/departments/parks/events/pages/summersolsticebikeride.aspx,Summer Solstice Bike Ride,1
www.muni.org,www.muni.org/departments/parks/events/pages/suzannightingalemckayparkfix-it.aspx,Suzan Nightingale McKay Park Fix-It,1
www.muni.org,www.muni.org/departments/parks/howdoi/pages/reportanillegalcampsite.aspx,Report An Illegal Campsite?,1
www.muni.org,www.muni.org/departments/parks/howdoi/pages/reportgraffitiintheparks.aspx,Report Graffiti In A Park?,1
www.muni.org,www.muni.org/departments/parks/pages/abbotloopcommunitypark.aspx,Abbot Loop Community Park,1
www.muni.org,www.muni.org/departments/parks/pages/alaskaboxingac.aspx,Alaska Boxing Academy,1
www.muni.org,www.muni.org/departments/parks/pages/babysittertraining.aspx,Babysitter Training,1
www.muni.org,www.muni.org/departments/parks/pages/baltoseppalaparkfixit.aspx,Balto Seppala Park Fix It,1
www.muni.org,www.muni.org/departments/parks/pages/chestercreekaccessduringconstruction.aspx,Chester Creek Access During Construction,1
www.muni.org,www.muni.org/departments/parks/pages/chestercreekstatusupdates.aspx,Chester Creek Status Updates,1
www.muni.org,www.muni.org/departments/parks/pages/contacts.aspx,Contacts,1
www.muni.org,www.muni.org/departments/parks/pages/default.aspx/,Parks and Recreation,1
www.muni.org,www.muni.org/departments/parks/pages/elderberryparkmasterplan.aspx,Elderberry Park Master Plan,1
www.muni.org,www.muni.org/departments/parks/pages/germanlongsword.aspx,German Longsword,1
www.muni.org,www.muni.org/departments/parks/pages/golffusion.aspx,Golf Fusion,1
www.muni.org,www.muni.org/departments/parks/pages/jewellakefixit2015.aspx,Jewel Lake Fix-It 2015,1
www.muni.org,www.muni.org/departments/parks/pages/moenfixit2015.aspx,Moen Fix-It 2015,1
www.muni.org,www.muni.org/departments/parks/pages/munimasters.aspx,Muni Masters,1
www.muni.org,www.muni.org/departments/parks/pages/popcarrfixit2015.aspx,Pop Carr Fix-It 2015,1
www.muni.org,www.muni.org/departments/parks/pages/popcarrpark(tennis).aspx,Pop Carr Park (Tennis),1
www.muni.org,www.muni.org/departments/parks/pages/sectionoftheactivityguide.aspx,Section of the Activity Guide,1
www.muni.org,www.muni.org/departments/parks/pages/seniorvolleyball.aspx,Senior Volleyball,1
www.muni.org,www.muni.org/departments/parks/pages/sitkastreetparkskatepark.aspx,Sitka Street Park Skatepark,1
www.muni.org,www.muni.org/departments/parks/pages/southanchoragesportspark.aspx,South Anchorage Sports Park,1
www.muni.org,www.muni.org/departments/parks/pages/suzannightingalemckayfixit2015.aspx,Suzan Nightingale McKay Fix-It 2015,1
www.muni.org,www.muni.org/departments/parks/pages/taichi.aspx,Tai Chi,1
www.muni.org,www.muni.org/departments/parks/pages/taichi10.aspx,Tai Chi 10,1
www.muni.org,www.muni.org/departments/parks/pages/tnrfaqs.aspx,"TNR FAQ's",1
www.muni.org,www.muni.org/departments/parks/pages/townsquarebricklocations.aspx,Town Square Brick Locations,1
www.muni.org,www.muni.org/departments/parks/pages/uparks.aspx,U Parks,1
www.muni.org,www.muni.org/departments/parks/pages/volunteen.aspx,Volunteen,1
www.muni.org,www.muni.org/departments/parks/pages/westchester.aspx,westchester 3,1
www.muni.org,www.muni.org/departments/parks/pages/yparks.aspx,Y Parks,1
www.muni.org,www.muni.org/departments/parks/pages/zparks.aspx,Z Parks,1
www.muni.org,www.muni.org/departments/parks/trail/pages/trailreportreview2009.aspx,Trail Report Review 2009,1
www.muni.org,www.muni.org/departments/parks/trail/pages/volunteerrole.aspx,Volunteer Role,1
www.muni.org,www.muni.org/departments/police/comaffairs/pages/cpaphotos.aspx,CPAPhotos,1
www.muni.org,www.muni.org/departments/police/comaffairs/pages/holidaytips.aspx,Holiday Safety Tips,1
www.muni.org,www.muni.org/departments/police/comaffairs/pages/streetwise.aspx,Streetwise,1
www.muni.org,www.muni.org/departments/police/comaffairs/pages/vehtheft.aspx,Keeping Your Wheels,1
www.muni.org,www.muni.org/departments/police/pages/chiefmewtalksbikedriversafety.aspx,Chief Mew Talks Cyclist/Driver Safety,1
www.muni.org,www.muni.org/departments/police/pages/citybeat_0228_030610.aspx,CityBeat_0228_030610,1
www.muni.org,www.muni.org/departments/police/pages/flanniganbio.aspx,Flannigan Bio,1
www.muni.org,www.muni.org/departments/police/pages/jobs.aspx,Career Opportunities,1
www.muni.org,www.muni.org/departments/police/pages/namethenewapdcharger.aspx,Name the New APD Charger,1
www.muni.org,www.muni.org/departments/police/pages/ottebio.aspx,Otte Bio,1
www.muni.org,www.muni.org/departments/police/pages/ssmithbio.aspx,SSmithBio,1
www.muni.org,www.muni.org/departments/police/pages/stowellbio.aspx,StowellBio,1
www.muni.org,www.muni.org/departments/police/pages/sturgusbio.aspx,Sturgus Bio,1
www.muni.org,www.muni.org/departments/police/pressreleases/pages/apdapprehendsmalethreateningstoreemployeeswithbbgun.aspx,APD Apprehends Male Threatening Store Employees with BB Gun,1
www.muni.org,www.muni.org/departments/police/pressreleases/pages/apdofficersarrestdrugsuppliersinwestanchorage.aspx,APD Officers Arrest Drug Suppliers in West Anchorage,1
www.muni.org,www.muni.org/departments/police/pressreleases/pages/barricadedsubjectsurrenderstopoliceafterassaultstandoff.aspx,Barricaded Subject Surrenders to Police After Assault/Standoff,1
www.muni.org,www.muni.org/departments/police/pressreleases/pages/identityofdeceasedmalefoundoutdoors.aspx,Identity of Deceased Male Found Outdoors,1
www.muni.org,www.muni.org/departments/police/pressreleases/pages/localcreditunionrobbedpoliceseekingsuspect.aspx,Local Credit Union Robbed/Police Seeking Suspect,1
www.muni.org,www.muni.org/departments/police/pressreleases/pages/manarrestedandchargedforthreateningpizzadeliverydriverwithgun.aspx,Man Arrested and Charged for Threatening Pizza Delivery Driver with Gun,1
www.muni.org,www.muni.org/departments/police/pressreleases/pages/manarrestedfollowingsevereattackonhotelsecurity.aspx,Man Arrested Following Severe Attack on Hotel Security,1
www.muni.org,www.muni.org/departments/police/pressreleases/pages/mandiesinrolloveraccident.aspx,Man Dies in Rollover Accident,1
www.muni.org,www.muni.org/departments/police/pressreleases/pages/patientcaretechnicianarrestedforsexualabuseofaminor.aspx,Patient Care Technician Arrested for Sexual Abuse of a Minor,1
www.muni.org,www.muni.org/departments/police/pressreleases/pages/twosuspectsincustodyfollowingmid-townpolicepursuit.aspx,Two Suspects in Custody Following Mid-Town Police Pursuit,1
www.muni.org,www.muni.org/departments/police/traffic/pages/aggressivedriving.aspx,Aggressive Driving,1
www.muni.org,www.muni.org/departments/police/traffic/pages/motorcyclelicensingregistration.aspx,Motorcycle Licensing & Registration,1
www.muni.org,www.muni.org/departments/police/traffic/pages/traffictips.aspx,Traffic Tips,1
www.muni.org,www.muni.org/departments/project_management/pages/agreements.aspx,Agreements,1
www.muni.org,www.muni.org/departments/project_management/pages/pmehome.aspx,PME Home,1
www.muni.org,www.muni.org/departments/project_management/pages/privatedevelopment.aspx,Private Development,1
www.muni.org,www.muni.org/departments/sws/customerservice/pages/swsadvisory.aspx,Solid Waste & Recycling Advisory Commission,1
www.muni.org,www.muni.org/departments/sws/disposal/pages/centraltransferstation.aspx,(not set),1
www.muni.org,www.muni.org/departments/sws/disposal/pages/environmentalcontrol.aspx,Environmental Control,1
www.muni.org,www.muni.org/departments/sws/events/pages/default.aspx,Events,1
www.muni.org,www.muni.org/departments/sws/pages/aboutsws.aspx,AboutSWS,1
www.muni.org,www.muni.org/departments/sws/pages/ctsclosurenotice.aspx,CTS Closure Notice,1
www.muni.org,www.muni.org/departments/traffic/pages/annualtrafficreport.aspx,Annual Traffic Report,1
www.muni.org,www.muni.org/departments/transit/anchorrides/events/pages/hstc20101209.aspx,HSTC Goals & Priorities Update,1
www.muni.org,www.muni.org/departments/transit/anchorrides/pages/anchorridesnoshowpolicy.aspx,AnchorRIDES NoShow Policy,1
www.muni.org,www.muni.org/departments/transit/anchorrides/pages/arrivalanddeparture.aspx,Arrival and Departure,1
www.muni.org,www.muni.org/departments/transit/pages/ptabmemberresponsibilities.aspx,PTAB Member Responsibilities,1
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/aprilptabmeeting.aspx,April Public Transit Advisory Board Meeting,1
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/kidsridefreeonthursdays2015.aspx,Summer Special - Youth Ride Free on Thursdays,1
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/muldoonroadclosure-memorialweekend.aspx,Muldoon Road Closure - Memorial Weekend,1
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/peoplemovernewfareboxesfaremedia.aspx,People Mover New Fareboxes & Fare Media,1
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/classpass.aspx,Class Pass,1
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/rtareportfinal.aspx,RTA Report Final,1
www.muni.org,www.muni.org/departments/transit/pressreleases/pages/peoplemover.aspx,People Mover on Facebook,1
www.muni.org,www.muni.org/departments/transit/pressreleases/pages/peoplemoverintroducesnewfareboxes.aspx,People Mover Introduces New Fareboxes,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/carpoolcontact.aspx,Who can I contact about carpooling,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/driverresponsibilities.aspx,What are the responsibilities of the primary driver,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/emergencyridehomeprogram.aspx,Emergency Ride Home Program,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/errands.aspx,How can I carpool when I have errands to run,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/joinvan.aspx,How can a person join an existing vanpool,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/longdistance.aspx,"I drive 40 miles one way to work, who will match",1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/moneysaved.aspx,How much money can I save,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/nocar.aspx,"Can I carpool if I don't have a car",1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vancommit.aspx,How long of a commitment is required to join a vanpool,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vanfare.aspx,What does the monthly vanpool fare include,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vaninsurance.aspx,What kind of insurance does the van have,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vanorigin.aspx,Where do the vanpool vehicles come from,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vanpoolrestriction.aspx,Are there any restrictions on a vanpool,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vanrules.aspx,Are there rules for vanpooling,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vanstart.aspx,Where do we board the van,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vehicletype.aspx,What kind of vehicle is provided,1
www.muni.org,www.muni.org/departments/transit/sharearide/pages/whatiscarpooling.aspx,What is carpooling,1
www.muni.org,www.muni.org/pages/myprofile.aspx,My Profile,1
www.muni.org,www.muni.org/publicnotice/pages/030912ws1.aspx,Joint Worksession with Anchorage School Board re: COPS in schools,1
www.muni.org,www.muni.org/publicnotice/pages/050611ws1.aspx,WORKSESSION re: Street Name Change-Process and Hillcrest,1
www.muni.org,www.muni.org/publicnotice/pages/051411ifm.aspx,"Ernie Hall's Wedding",1
www.muni.org,www.muni.org/publicnotice/pages/062512rrsa.aspx,CBERRRSA Board of Supervisors Meeting,1
www.muni.org,www.muni.org/publicnotice/pages/2011c013littlecampbellcreekat84thcourtfloodingfishpassageimprovements.aspx,2011C013 Little Campbell Creek at 84th Court Flooding & Fish Passage Improvements,1
www.muni.org,www.muni.org/publicnotice/pages/2011c018.aspx,2011C018 Egan Door Upgrades,1
www.muni.org,www.muni.org/publicnotice/pages/2011propertytax.aspx,2011 Property Tax,1
www.muni.org,www.muni.org/publicnotice/pages/2012c038miscconstsvcs2012-2014.aspx,2012C038 Misc Const Svcs 2012-2014,1
www.muni.org,www.muni.org/publicnotice/pages/2012c076.aspx,2012C076 Chugiak Volunteer Fire Department Fire Station 35 Demolition,1
www.muni.org,www.muni.org/publicnotice/pages/2013-p003.aspx,2013-P003 Municipal Light & Power Plant 2 Expansion Project,1
www.muni.org,www.muni.org/publicnotice/pages/2013b014.aspx,2013B014 Provide Internet Accessed Food Worker Testing and Certification,1
www.muni.org,www.muni.org/publicnotice/pages/2013b080providetowingandremoval.aspx,2013B080 Provide Towing & Removal Svcs of Junk and Junked/Abandoned Vehicles in the Right-Of-Way,1
www.muni.org,www.muni.org/publicnotice/pages/2013c028.aspx,2013C028 Northwood Street Maintenance PM Shop Lift Upgrade,1
www.muni.org,www.muni.org/publicnotice/pages/2013c053.aspx,2013C053 Bill Lowe Fire Station 35 Replacement,1
